RM204 - Number of Dwellings,,
ONS Crown Copyright Reserved [from Nomis on 27 November 2024],,
Hackney 010D,E01001767,676
Hackney 010E,E01001770,810
Hackney 010F,E01033703,658
Hackney 010G,E01033713,679
Hackney 011A,E01001792,726
Hackney 011B,E01001793,710
Hackney 011C,E01001794,717
Hackney 011D,E01001795,610
Hackney 011E,E01001796,775
Hackney 012A,E01001736,729
Hackney 012B,E01001737,752
Hackney 012C,E01001738,852
Hackney 012D,E01001739,935
Hackney 013A,E01001786,887
Hackney 013B,E01001787,692
Hackney 013C,E01001788,677
Hackney 013D,E01001790,605
Hackney 014A,E01001740,662
Hackney 014B,E01001747,1189
Hackney 014C,E01001830,971
Hackney 014D,E01001833,1005
Hackney 014E,E01001834,895
Hackney 014F,E01001835,526
Hackney 015A,E01001733,778
Hackney 015B,E01001785,625
Hackney 015C,E01001789,694
Hackney 015D,E01001791,514
Hackney 016A,E01001745,980
Hackney 016B,E01001746,636
Hackney 016C,E01001757,657
Hackney 016D,E01001758,1143
Hackney 016E,E01001759,787
Hackney 016F,E01001761,987
Hackney 017A,E01001731,1256
Hackney 017B,E01001734,967
Hackney 017C,E01001760,945
Hackney 017D,E01001762,883
Hackney 018A,E01001846,569
Hackney 018B,E01001847,582
Hackney 018C,E01001848,739
Hackney 018D,E01001849,1119
Hackney 019A,E01001729,541
Hackney 019B,E01001730,1188
Hackney 019C,E01001732,783
Hackney 019D,E01001735,656
Hackney 019E,E01001838,728
Hackney 019F,E01001850,729
Hackney 020B,E01001749,746
Hackney 020C,E01001763,892
Hackney 020D,E01001816,660
Hackney 020E,E01001819,801
Hackney 020F,E01035640,714
Hackney 020G,E01035641,647
Hackney 022A,E01001836,874
Hackney 022B,E01001840,689
Hackney 022C,E01001841,653
Hackney 022D,E01001844,769
Hackney 022E,E01001845,758
Hackney 023B,E01001837,687
Hackney 023C,E01001839,1140
Hackney 023D,E01001842,679
Hackney 023E,E01001843,513
Hackney 023F,E01033704,1164
Hackney 023G,E01033712,763
Hackney 024A,E01001772,807
Hackney 024B,E01001774,896
Hackney 024C,E01001775,741
Hackney 024D,E01001815,695
Hackney 024E,E01001820,606
Hackney 024F,E01001821,609
Hackney 025B,E01001753,704
Hackney 025D,E01001755,732
Hackney 025E,E01001773,1141
Hackney 025F,E01001776,812
Hackney 025G,E01035642,898
Hackney 025H,E01035643,774
Hackney 025I,E01035644,710
Hackney 025J,E01035645,634
Hackney 026B,E01001781,717
Hackney 026D,E01001783,719
Hackney 026E,E01035646,746
Hackney 026F,E01035647,676
Hackney 026G,E01035648,753
Hackney 026H,E01035649,756
Hackney 028A,E01001798,800
Hackney 028B,E01001828,889
Hackney 028C,E01033702,631
Hackney 028D,E01033705,596
Hackney 028E,E01033710,539
Hackney 029A,E01001722,1005
Hackney 029B,E01001728,646
Hackney 029C,E01001822,715
Hackney 029D,E01001827,717
Hackney 030C,E01001756,1044
Hackney 030A,E01033699,798
Hackney 030B,E01033700,1254
Hackney 031A,E01001744,867
Hackney 031D,E01001750,1002
Hackney 031B,E01001751,712
Hackney 031C,E01035650,1082
Hackney 032D,E01001780,928
Hackney 032A,E01001784,820
Hackney 032B,E01033709,1079
Hackney 032C,E01033711,1132
Hackney 033A,E01001777,1269
Hackney 033B,E01033706,934
Hackney 033C,E01033708,1310
Hammersmith and Fulham 001B,E01001875,698
Hammersmith and Fulham 001C,E01001876,916
Hammersmith and Fulham 001D,E01001877,674
Hammersmith and Fulham 001E,E01001878,617
Hammersmith and Fulham 001F,E01035484,717
Hammersmith and Fulham 001G,E01035485,957
Hammersmith and Fulham 002A,E01001955,860
Hammersmith and Fulham 002B,E01001957,622
Hammersmith and Fulham 002C,E01001958,623
Hammersmith and Fulham 002D,E01001961,546
Hammersmith and Fulham 003A,E01001954,699
Hammersmith and Fulham 003B,E01001956,633
Hammersmith and Fulham 003C,E01001959,623
Hammersmith and Fulham 003D,E01001960,844
Hammersmith and Fulham 004A,E01001943,1311
Hammersmith and Fulham 004B,E01001944,892
Hammersmith and Fulham 004C,E01001945,841
Hammersmith and Fulham 004D,E01001946,1006
Hammersmith and Fulham 005A,E01001862,942
Hammersmith and Fulham 005B,E01001940,798
Hammersmith and Fulham 005C,E01001941,878
Hammersmith and Fulham 005D,E01001942,1001
Hammersmith and Fulham 006A,E01001858,806
Hammersmith and Fulham 006B,E01001860,869
Hammersmith and Fulham 006C,E01001861,704
Hammersmith and Fulham 006D,E01001863,708
Hammersmith and Fulham 006E,E01001864,805
Hammersmith and Fulham 007A,E01001852,1071
Hammersmith and Fulham 007B,E01001853,750
Hammersmith and Fulham 007C,E01001854,1012
Hammersmith and Fulham 007D,E01001857,864
Hammersmith and Fulham 008A,E01001859,1232
Hammersmith and Fulham 008B,E01001865,728
Hammersmith and Fulham 008C,E01001927,551
Hammersmith and Fulham 008D,E01001930,841
Hammersmith and Fulham 009A,E01001895,720
Hammersmith and Fulham 009B,E01001896,809
Hammersmith and Fulham 009C,E01001897,643
Hammersmith and Fulham 009D,E01001929,644
Hammersmith and Fulham 010A,E01001851,740
Hammersmith and Fulham 010B,E01001855,1050
Hammersmith and Fulham 010C,E01001856,821
Hammersmith and Fulham 010D,E01001869,690
Hammersmith and Fulham 010E,E01001873,793
Hammersmith and Fulham 011A,E01001928,742
Hammersmith and Fulham 011B,E01001931,805
Hammersmith and Fulham 011C,E01001932,853
Hammersmith and Fulham 011D,E01001933,763
Hammersmith and Fulham 012A,E01001866,803
Hammersmith and Fulham 012B,E01001867,654
Hammersmith and Fulham 012C,E01001868,673
Hammersmith and Fulham 012D,E01001870,1073
Hammersmith and Fulham 012E,E01001871,832
Hammersmith and Fulham 012F,E01001872,850
Hammersmith and Fulham 013A,E01001893,708
Hammersmith and Fulham 013B,E01001894,808
Hammersmith and Fulham 013C,E01001898,1137
Hammersmith and Fulham 013D,E01001899,864
Hammersmith and Fulham 013E,E01001900,763
Hammersmith and Fulham 014A,E01001889,654
Hammersmith and Fulham 014B,E01001910,865
Hammersmith and Fulham 014C,E01001913,798
Hammersmith and Fulham 014D,E01001914,991
Hammersmith and Fulham 015A,E01001885,559
Hammersmith and Fulham 015B,E01001908,959
Hammersmith and Fulham 015C,E01001909,950
Hammersmith and Fulham 015D,E01001911,787
Hammersmith and Fulham 015E,E01001912,661
Hammersmith and Fulham 016A,E01001886,708
Hammersmith and Fulham 016B,E01001887,670
Hammersmith and Fulham 016C,E01001890,843
Hammersmith and Fulham 016D,E01001892,629
Hammersmith and Fulham 017A,E01001880,820
Hammersmith and Fulham 017B,E01001881,934
Hammersmith and Fulham 017C,E01001882,787
Hammersmith and Fulham 017D,E01001883,1301
Hammersmith and Fulham 017E,E01001884,1003
Hammersmith and Fulham 018A,E01001888,677
Hammersmith and Fulham 018B,E01001891,1414
Hammersmith and Fulham 018C,E01001917,777
Hammersmith and Fulham 018D,E01001918,675
Hammersmith and Fulham 018E,E01001919,666
Hammersmith and Fulham 019A,E01001879,692
Hammersmith and Fulham 019B,E01001901,773
Hammersmith and Fulham 019C,E01001902,900
Hammersmith and Fulham 019D,E01001903,649
Hammersmith and Fulham 020A,E01001920,903
Hammersmith and Fulham 020B,E01001921,690
Hammersmith and Fulham 020C,E01001922,710
Hammersmith and Fulham 020D,E01001923,731
Hammersmith and Fulham 020E,E01001924,704
Hammersmith and Fulham 021A,E01001947,613
Hammersmith and Fulham 021B,E01001948,953
Hammersmith and Fulham 021C,E01001949,700
Hammersmith and Fulham 021D,E01001950,663
Hammersmith and Fulham 021E,E01001951,768
Hammersmith and Fulham 021F,E01001953,750
Hammersmith and Fulham 022A,E01001904,790
Hammersmith and Fulham 022B,E01001905,759
Hammersmith and Fulham 022C,E01001906,693
Hammersmith and Fulham 022D,E01001907,602
Hammersmith and Fulham 023A,E01001935,1072
Hammersmith and Fulham 023D,E01032788,850
Hammersmith and Fulham 023E,E01032789,746
Hammersmith and Fulham 023F,E01032790,676
Hammersmith and Fulham 023G,E01035486,1442
Hammersmith and Fulham 023H,E01035487,910
Hammersmith and Fulham 024A,E01001915,712
Hammersmith and Fulham 024B,E01001916,736
Hammersmith and Fulham 024C,E01001926,658
Hammersmith and Fulham 024D,E01001952,964
Hammersmith and Fulham 025A,E01001925,697
Hammersmith and Fulham 025B,E01001934,870
Hammersmith and Fulham 025C,E01001937,828
Hammersmith and Fulham 025D,E01001938,684
Haringey 001A,E01001969,926
Haringey 001B,E01001971,846
Haringey 001C,E01001974,1042
Haringey 001D,E01001975,868
Haringey 002A,E01002036,739
Haringey 002B,E01002037,772
Haringey 002C,E01002039,651
Haringey 002D,E01002040,988
Haringey 004A,E01001962,657
Haringey 004B,E01001970,783
Haringey 004C,E01001972,765
Haringey 004D,E01001973,1043
Haringey 005A,E01002090,689
Haringey 005B,E01002093,682
Haringey 005C,E01002096,609
Haringey 005D,E01002097,617
Haringey 006A,E01002091,670
Haringey 006B,E01002092,686
Haringey 006C,E01002094,556
Haringey 006D,E01002095,636
Haringey 007A,E01002098,706
Haringey 007B,E01002101,760
Haringey 007C,E01002102,806
Haringey 007D,E01002105,959
Haringey 008A,E01002099,849
Haringey 008B,E01002100,714
Haringey 008C,E01002103,726
Haringey 008D,E01002104,550
Haringey 009A,E01001963,698
Haringey 009B,E01001964,687
Haringey 009C,E01001965,645
Haringey 009D,E01001966,532
Haringey 010A,E01002027,583
Haringey 010B,E01002028,668
Haringey 010C,E01002032,781
Haringey 010D,E01002033,731
Haringey 011A,E01001976,749
Haringey 011B,E01001977,703
Haringey 011C,E01001978,906
Haringey 011D,E01001979,967
Haringey 012A,E01002074,932
Haringey 012B,E01002077,887
Haringey 012C,E01002079,641
Haringey 012D,E01002081,721
Haringey 013A,E01002082,592
Haringey 013B,E01002086,659
Haringey 013C,E01002088,718
Haringey 013D,E01002089,553
Haringey 014A,E01001967,637
Haringey 014B,E01001968,748
Haringey 014C,E01001996,656
Haringey 014D,E01001997,780
Haringey 015A,E01002075,751
Haringey 015B,E01002076,727
Haringey 015C,E01002078,1161
Haringey 015E,E01033943,755
Haringey 015F,E01033944,830
Haringey 016A,E01002026,786
Haringey 016B,E01002029,765
Haringey 016C,E01002030,721
Haringey 016D,E01002031,858
Haringey 017A,E01001991,799
Haringey 017B,E01001992,699
Haringey 017C,E01001993,629
Haringey 017D,E01001995,968
Haringey 018A,E01001980,744
Haringey 018B,E01001981,698
Haringey 018C,E01001982,811
Haringey 018D,E01001983,721
Haringey 019A,E01002083,576
Haringey 019B,E01002084,712
Haringey 019C,E01002085,835
Haringey 019D,E01002087,899
Haringey 020B,E01002014,894
Haringey 020C,E01002015,676
Haringey 020D,E01002018,622
Haringey 020F,E01033086,529
Haringey 020G,E01033945,706
Haringey 020H,E01033946,718
Haringey 021A,E01002020,754
Haringey 021B,E01002022,1086
Haringey 021C,E01002023,628
Haringey 021D,E01002025,651
Haringey 022A,E01002013,609
Haringey 022B,E01002019,583
Haringey 022C,E01002021,584
Haringey 022D,E01002024,556
Haringey 023A,E01001998,904
Haringey 023B,E01001999,1065
Haringey 023C,E01002003,1265
Haringey 023D,E01002004,758
Haringey 024A,E01002067,815
Haringey 024B,E01002069,1073
Haringey 024C,E01002070,1212
Haringey 024D,E01002073,752
Haringey 025A,E01002066,946
Haringey 025B,E01002068,905
Haringey 025C,E01002071,784
Haringey 025D,E01002072,766
Haringey 026A,E01002043,793
Haringey 026B,E01002045,868
Haringey 026C,E01002046,724
Haringey 026D,E01002049,747
Haringey 027A,E01002042,614
Haringey 027B,E01002044,766
Haringey 027C,E01002047,676
Haringey 027D,E01002048,770
Haringey 028A,E01002016,948
Haringey 028B,E01002017,706
Haringey 028C,E01002059,752
Haringey 028D,E01002060,801
Haringey 029A,E01002050,528
Haringey 029B,E01002051,760
Haringey 029C,E01002052,570
Haringey 029D,E01002055,533
Haringey 030A,E01001994,794
Haringey 030B,E01002008,592
Haringey 030C,E01002010,765
Haringey 030D,E01002011,857
Haringey 031A,E01002000,815
Haringey 031B,E01002001,715
Haringey 031C,E01002002,862
Haringey 031D,E01002058,697
Haringey 032A,E01002053,775
Haringey 032B,E01002054,736
Haringey 032C,E01002056,997
Haringey 032D,E01002057,648
Haringey 033A,E01001984,1035
Haringey 033B,E01001985,803
Haringey 033C,E01001987,825
Haringey 033D,E01001989,818
Haringey 034A,E01001986,745
Haringey 034B,E01001988,859
Haringey 034C,E01001990,1102
Haringey 034D,E01002062,911
Haringey 035A,E01002005,825
Haringey 035B,E01002006,841
Haringey 035C,E01002007,828
Haringey 035D,E01002009,739
Haringey 036A,E01002061,757
Haringey 036B,E01002063,764
Haringey 036C,E01002064,692
Haringey 036D,E01002065,847
Haringey 037A,E01002034,1099
Haringey 037B,E01002038,783
Haringey 037C,E01002041,784
Haringey 037D,E01032575,710
Harrow 001A,E01002112,889
Harrow 001B,E01002114,1087
Harrow 001C,E01002225,810
Harrow 001D,E01002226,1199
Harrow 002A,E01002113,611
Harrow 002B,E01002115,517
Harrow 002C,E01002116,659
Harrow 002E,E01002118,722
Harrow 002F,E01034589,645
Harrow 002G,E01034590,703
Harrow 003A,E01002227,659
Harrow 003B,E01002228,828
Harrow 003C,E01002229,799
Harrow 003D,E01002230,669
Harrow 004A,E01002144,597
Harrow 004B,E01002146,527
Harrow 004C,E01002147,515
Harrow 004D,E01002149,485
Harrow 005A,E01002140,635
Harrow 005B,E01002141,692
Harrow 005C,E01002142,673
Harrow 005D,E01002143,553
Harrow 005E,E01002145,660
Harrow 006A,E01002139,507
Harrow 006B,E01002148,502
Harrow 006C,E01002150,945
Harrow 006D,E01002151,544
Harrow 006E,E01002152,665
Harrow 007A,E01002119,1019
Harrow 007B,E01002120,492
Harrow 007C,E01002121,558
Harrow 007D,E01002122,595
Harrow 007E,E01002123,563
Harrow 008A,E01002106,665
Harrow 008B,E01002108,563
Harrow 008C,E01002109,671
Harrow 008D,E01002110,545
Harrow 008E,E01002111,727
Harrow 009A,E01002185,670
Harrow 009B,E01002186,836
Harrow 009C,E01002187,797
Harrow 009D,E01002190,639
Harrow 010A,E01002124,506
Harrow 010B,E01002125,581
Harrow 010C,E01002198,521
Harrow 010D,E01002200,595
Harrow 010E,E01002203,578
Harrow 011A,E01002232,777
Harrow 011B,E01002233,903
Harrow 011C,E01002234,641
Harrow 011D,E01002235,615
Harrow 011E,E01002236,800
Harrow 012A,E01002107,583
Harrow 012B,E01002197,433
Harrow 012C,E01002199,487
Harrow 012D,E01002201,527
Harrow 012E,E01002202,735
Harrow 013A,E01002179,977
Harrow 013C,E01002183,702
Harrow 013D,E01002184,696
Harrow 013E,E01002231,698
Harrow 013F,E01034591,547
Harrow 013G,E01034592,412
Harrow 015B,E01002156,528
Harrow 015C,E01002162,703
Harrow 015D,E01002163,556
Harrow 015E,E01034593,542
Harrow 015F,E01034594,496
Harrow 016A,E01002188,649
Harrow 016B,E01002189,779
Harrow 016C,E01002192,717
Harrow 016D,E01002193,783
Harrow 017A,E01002165,558
Harrow 017B,E01002166,502
Harrow 017C,E01002167,486
Harrow 017D,E01002168,522
Harrow 017E,E01002169,544
Harrow 019A,E01002153,645
Harrow 019B,E01002155,657
Harrow 019C,E01002157,619
Harrow 019D,E01002158,503
Harrow 020A,E01002128,874
Harrow 020B,E01002130,1237
Harrow 020C,E01002181,899
Harrow 020D,E01002182,732
Harrow 021A,E01002159,724
Harrow 021B,E01002160,1016
Harrow 021C,E01002161,759
Harrow 021D,E01002164,742
Harrow 022A,E01002191,676
Harrow 022B,E01002194,679
Harrow 022C,E01002195,621
Harrow 022D,E01002196,623
Harrow 023B,E01002127,706
Harrow 023C,E01002129,1437
Harrow 023D,E01002131,631
Harrow 023E,E01034595,555
Harrow 023F,E01034596,635
Harrow 023G,E01034597,670
Harrow 023H,E01034598,719
Harrow 024A,E01002237,836
Harrow 024B,E01002238,630
Harrow 024C,E01002240,689
Harrow 024D,E01002242,645
Harrow 025A,E01002208,498
Harrow 025B,E01002209,708
Harrow 025C,E01002239,867
Harrow 025D,E01002241,687
Harrow 027A,E01002133,857
Harrow 027B,E01002136,730
Harrow 027C,E01002138,522
Harrow 027E,E01034599,595
Harrow 027F,E01034600,900
Harrow 028A,E01002211,483
Harrow 028B,E01002212,722
Harrow 028C,E01002216,528
Harrow 028D,E01002217,803
Harrow 029A,E01002132,881
Harrow 029B,E01002134,636
Harrow 029C,E01002135,768
Harrow 029D,E01002137,479
Harrow 030A,E01002218,689
Harrow 030B,E01002219,663
Harrow 030C,E01002221,546
Harrow 030D,E01002222,512
Harrow 031A,E01002214,633
Harrow 031B,E01002215,629
Harrow 031C,E01002220,506
Harrow 031D,E01002223,599
Harrow 031E,E01002224,538
Harrow 032A,E01002204,667
Harrow 032B,E01002206,469
Harrow 032C,E01002207,554
Harrow 032D,E01002210,512
Harrow 032E,E01032576,528
Harrow 033A,E01002170,416
Harrow 033B,E01002171,559
Harrow 033C,E01002172,504
Harrow 033D,E01002173,598
Harrow 033E,E01002174,508
Harrow 033F,E01002175,426
Harrow 033G,E01002176,574
Harrow 033H,E01002177,498
Harrow 033I,E01002178,523
Havering 001A,E01002276,737
Havering 001B,E01002278,651
Havering 001C,E01002312,741
Havering 001D,E01002313,912
Havering 002A,E01002277,629
Havering 002B,E01002279,677
Havering 002C,E01002281,1024
Havering 002D,E01002283,630
Havering 002E,E01002299,686
Havering 003A,E01002301,642
Havering 003B,E01002303,858
Havering 003C,E01002304,555
Havering 003D,E01002306,683
Havering 003E,E01002307,686
Havering 004A,E01002280,696
Havering 004B,E01002282,789
Havering 004C,E01002284,815
Havering 004D,E01002297,730
Havering 004E,E01002314,671
Havering 004F,E01002316,855
Havering 005A,E01002302,647
Havering 005B,E01002305,645
Havering 005C,E01002308,694
Havering 005D,E01002326,683
Havering 005E,E01002331,628
Havering 006A,E01002309,696
Havering 006B,E01002310,754
Havering 006C,E01002311,697
Havering 006D,E01002315,669
Havering 007B,E01002294,658
Havering 007C,E01002296,744
Havering 007D,E01002298,671
Havering 007E,E01002300,869
Havering 007F,E01033784,714
Havering 007G,E01033785,675
Havering 008A,E01002333,532
Havering 008B,E01002334,686
Havering 008C,E01002336,640
Havering 008D,E01002339,620
Havering 008E,E01002341,563
Havering 009A,E01002327,621
Havering 009B,E01002328,660
Havering 009C,E01002332,714
Havering 009D,E01002335,601
Havering 009E,E01002338,542
Havering 009F,E01002340,532
Havering 010A,E01002268,549
Havering 010B,E01002269,700
Havering 010C,E01002295,842
Havering 010D,E01002377,801
Havering 010E,E01002378,620
Havering 010F,E01002383,678
Havering 011A,E01002244,775
Havering 011B,E01002245,664
Havering 011C,E01002325,858
Havering 011D,E01002329,692
Havering 011E,E01002330,749
Havering 012A,E01002337,565
Havering 012B,E01002354,597
Havering 012C,E01002376,535
Havering 012D,E01002379,715
Havering 012E,E01002380,1160
Havering 012F,E01002381,672
Havering 013A,E01002243,926
Havering 013B,E01002353,937
Havering 013C,E01002356,1083
Havering 013E,E01032741,816
Havering 013F,E01032742,893
Havering 014A,E01002272,552
Havering 014B,E01002274,715
Havering 014C,E01002317,569
Havering 014D,E01002318,645
Havering 014E,E01002355,588
Havering 014F,E01002382,788
Havering 015A,E01002270,672
Havering 015B,E01002271,536
Havering 015C,E01002273,505
Havering 015D,E01002275,531
Havering 016A,E01002319,880
Havering 016B,E01002350,727
Havering 016C,E01002351,730
Havering 016D,E01002352,850
Havering 016E,E01002358,921
Havering 017A,E01002246,658
Havering 017B,E01002247,964
Havering 017C,E01002248,692
Havering 017E,E01002250,728
Havering 017F,E01002251,543
Havering 017G,E01033786,605
Havering 017H,E01033787,602
Havering 017I,E01033788,533
Havering 018A,E01002252,654
Havering 018B,E01002256,639
Havering 018C,E01002258,792
Havering 018D,E01002259,640
Havering 018E,E01002391,662
Havering 019A,E01002253,627
Havering 019B,E01002254,664
Havering 019C,E01002257,680
Havering 019D,E01002384,703
Havering 020A,E01002359,540
Havering 020B,E01002360,779
Havering 020C,E01002361,963
Havering 020D,E01002363,658
Havering 020E,E01002367,740
Havering 021A,E01002320,558
Havering 021B,E01002321,737
Havering 021C,E01002322,746
Havering 021D,E01002323,658
Havering 021E,E01002324,677
Havering 022A,E01002255,644
Havering 022B,E01002289,648
Havering 022C,E01002292,668
Havering 022D,E01002362,652
Havering 022E,E01002386,988
Havering 023A,E01002287,620
Havering 023B,E01002291,797
Havering 023C,E01002364,556
Havering 023D,E01002365,566
Havering 023E,E01002366,574
Havering 024A,E01002385,635
Havering 024B,E01002387,621
Havering 024C,E01002388,615
Havering 024D,E01002389,650
Havering 024E,E01002390,542
Havering 025A,E01002265,650
Havering 025B,E01002285,560
Havering 025C,E01002286,621
Havering 025D,E01002288,636
Havering 025E,E01002290,651
Havering 026A,E01002260,657
Havering 026B,E01002261,685
Havering 026C,E01002262,696
Havering 026D,E01002263,616
Havering 026E,E01002264,756
Havering 027A,E01002266,621
Havering 027B,E01002267,771
Havering 027C,E01002372,637
Havering 027D,E01002373,650
Havering 027E,E01002374,672
Havering 028A,E01002368,1075
Havering 028B,E01002369,782
Havering 028C,E01002370,916
Havering 028D,E01002371,688
Havering 028E,E01002375,731
Havering 029A,E01002343,663
Havering 029B,E01002344,790
Havering 029C,E01002348,678
Havering 029D,E01002349,627
Havering 030A,E01002342,654
Havering 030B,E01002345,836
Havering 030C,E01002346,587
Havering 030D,E01002347,575
Hillingdon 001A,E01002473,714
Hillingdon 001B,E01002475,773
Hillingdon 001C,E01002476,656
Hillingdon 001D,E01002477,612
Hillingdon 001E,E01002482,647
Hillingdon 002A,E01002472,886
Hillingdon 002B,E01002474,726
Hillingdon 002C,E01002478,728
Hillingdon 002D,E01002483,780
Hillingdon 002E,E01002484,619
Hillingdon 002F,E01002485,886
Hillingdon 003A,E01002438,578
Hillingdon 003B,E01002439,650
Hillingdon 003C,E01002440,647
Hillingdon 003D,E01002441,745
Hillingdon 003E,E01002442,678
Hillingdon 004A,E01002433,1057
Hillingdon 004B,E01002436,711
Hillingdon 004C,E01002479,673
Hillingdon 004D,E01002480,720
Hillingdon 004E,E01002481,689
Hillingdon 005A,E01002533,609
Hillingdon 005B,E01002534,629
Hillingdon 005C,E01002538,793
Hillingdon 005D,E01002539,708
Hillingdon 006A,E01002418,675
Hillingdon 006B,E01002419,691
Hillingdon 006C,E01002431,496
Hillingdon 006D,E01002432,675
Hillingdon 006E,E01002437,620
Hillingdon 007A,E01002430,537
Hillingdon 007B,E01002434,513
Hillingdon 007C,E01002435,577
Hillingdon 007D,E01002470,761
Hillingdon 007E,E01002535,1089
Hillingdon 008A,E01002416,606
Hillingdon 008B,E01002417,804
Hillingdon 008C,E01002420,689
Hillingdon 008D,E01002421,647
Hillingdon 008E,E01002471,654
Hillingdon 009A,E01002465,658
Hillingdon 009B,E01002467,647
Hillingdon 009C,E01002494,655
Hillingdon 009D,E01002536,635
Hillingdon 009E,E01002537,1096
Hillingdon 010A,E01002415,653
Hillingdon 010B,E01002466,656
Hillingdon 010C,E01002468,651
Hillingdon 010D,E01002469,656
Hillingdon 010E,E01002495,731
Hillingdon 011A,E01002458,554
Hillingdon 011B,E01002459,643
Hillingdon 011C,E01002460,655
Hillingdon 011D,E01002462,558
Hillingdon 011E,E01002464,636
Hillingdon 013A,E01002461,587
Hillingdon 013B,E01002463,544
Hillingdon 013C,E01002512,813
Hillingdon 013D,E01002513,628
Hillingdon 013E,E01002516,527
Hillingdon 014A,E01002450,509
Hillingdon 014B,E01002451,522
Hillingdon 014C,E01002452,535
Hillingdon 014D,E01002453,641
Hillingdon 014E,E01002454,689
Hillingdon 015A,E01002414,571
Hillingdon 015C,E01002514,967
Hillingdon 015G,E01034601,635
Hillingdon 015H,E01034602,674
Hillingdon 015I,E01034603,544
Hillingdon 015J,E01034604,654
Hillingdon 015K,E01034605,637
Hillingdon 016B,E01002520,839
Hillingdon 016C,E01002521,1258
Hillingdon 016D,E01002523,575
Hillingdon 016G,E01034606,502
Hillingdon 016H,E01034607,635
Hillingdon 017A,E01002410,714
Hillingdon 017B,E01002412,855
Hillingdon 017C,E01002456,658
Hillingdon 017D,E01002509,524
Hillingdon 017E,E01002511,667
Hillingdon 018A,E01002422,511
Hillingdon 018B,E01002423,627
Hillingdon 018C,E01002424,547
Hillingdon 018D,E01002425,619
Hillingdon 018E,E01002427,537
Hillingdon 018F,E01002428,523
Hillingdon 019A,E01002408,698
Hillingdon 019B,E01002409,740
Hillingdon 019C,E01002429,537
Hillingdon 019D,E01002455,735
Hillingdon 019E,E01002457,548
Hillingdon 020A,E01002392,633
Hillingdon 020B,E01002393,746
Hillingdon 020C,E01002540,681
Hillingdon 020D,E01002542,728
Hillingdon 020E,E01002543,666
Hillingdon 021A,E01002394,529
Hillingdon 021B,E01002395,453
Hillingdon 021C,E01002397,612
Hillingdon 021D,E01002398,522
Hillingdon 021E,E01002399,501
Hillingdon 021F,E01002426,688
Hillingdon 022A,E01002411,746
Hillingdon 022B,E01002413,628
Hillingdon 022C,E01002518,512
Hillingdon 022D,E01002519,1038
Hillingdon 022E,E01002550,844
Hillingdon 022G,E01034608,1075
Hillingdon 022H,E01034609,937
Hillingdon 023A,E01002541,832
Hillingdon 023B,E01002544,588
Hillingdon 023C,E01002545,504
Hillingdon 023D,E01002546,474
Hillingdon 023E,E01002547,536
Hillingdon 024A,E01002400,665
Hillingdon 024B,E01002401,805
Hillingdon 024C,E01002402,528
Hillingdon 024D,E01002403,756
Hillingdon 024E,E01002404,702
Hillingdon 025A,E01002548,764
Hillingdon 025B,E01002549,784
Hillingdon 025C,E01002551,711
Hillingdon 025D,E01002552,574
Hillingdon 025E,E01002553,651
Hillingdon 026A,E01002396,602
Hillingdon 026B,E01002501,536
Hillingdon 026C,E01002502,585
Hillingdon 026D,E01002505,697
Hillingdon 026E,E01002508,740
Hillingdon 027A,E01002405,681
Hillingdon 027C,E01002503,581
Hillingdon 027E,E01002506,710
Hillingdon 027F,E01002507,571
Hillingdon 027G,E01034610,596
Hillingdon 027H,E01034611,450
Hillingdon 027I,E01034612,651
Hillingdon 027J,E01034613,664
Hillingdon 028A,E01002486,728
Hillingdon 028B,E01002487,649
Hillingdon 028C,E01002526,1065
Hillingdon 028D,E01002528,603
Hillingdon 028F,E01034614,828
Hillingdon 028G,E01034615,727
Hillingdon 029A,E01002445,648
Hillingdon 029B,E01002525,726
Hillingdon 029C,E01002529,983
Hillingdon 029D,E01002530,649
Hillingdon 029E,E01002531,695
Hillingdon 030B,E01002488,547
Hillingdon 030C,E01002489,582
Hillingdon 030D,E01002490,714
Hillingdon 030E,E01002492,522
Hillingdon 030F,E01034616,800
Hillingdon 030G,E01034617,782
Hillingdon 031A,E01002444,751
Hillingdon 031B,E01002446,666
Hillingdon 031C,E01002447,793
Hillingdon 031D,E01002527,710
Hillingdon 032A,E01002443,742
Hillingdon 032B,E01002448,809
Hillingdon 032C,E01002449,814
Hillingdon 032D,E01002491,548
Hillingdon 032E,E01002493,624
Hillingdon 033A,E01002496,806
Hillingdon 033B,E01002497,1040
Hillingdon 033C,E01002498,564
Hillingdon 033D,E01002499,703
Hillingdon 033E,E01032577,622
Hounslow 001A,E01002569,1039
Hounslow 001B,E01002570,733
Hounslow 001C,E01002573,678
Hounslow 001D,E01002574,722
Hounslow 001E,E01002575,731
Hounslow 004A,E01002620,929
Hounslow 004B,E01002625,501
Hounslow 004C,E01002626,504
Hounslow 004D,E01002627,632
Hounslow 004E,E01002631,575
Hounslow 005A,E01002633,754
Hounslow 005B,E01002634,565
Hounslow 005C,E01002637,641
Hounslow 005D,E01002638,644
Hounslow 006A,E01002563,773
Hounslow 006B,E01002565,1293
Hounslow 006C,E01002567,907
Hounslow 006E,E01002686,683
Hounslow 006G,E01034032,787
Hounslow 006H,E01034033,892
Hounslow 007A,E01002571,641
Hounslow 007B,E01002572,646
